0.2,0.214315204624876,0.014315204624876
0.21,0.224094406665438,0.0140944066654383
0.22,0.232986865445726,0.0129868654457259
0.23,0.244328210319324,0.014328210319324
0.24,0.249614248468409,0.00961424846840855
0.25,0.26147832295923,0.01147832295923
0.26,0.271082585475579,0.0110825854755789
0.27,0.281536064098101,0.0115360640981007
0.28,0.289517848012325,0.00951784801232541
0.29,0.298582214150005,0.00858221415000465
0.3,0.305544592769656,0.00554459276965574
0.31,0.314086882903098,0.004086882903098
0.32,0.325188151996967,0.00518815199696732
0.33,0.334579059822405,0.00457905982240481
0.34,0.34557748163562,0.00557748163562011
0.35,0.355828305308517,0.0058283053085168
0.36,0.361910332382105,0.00191033238210497
0.37,0.372422410148738,0.00242241014873795
0.38,0.383196965402611,0.00319696540261089
0.39,0.392219838891957,0.00221983889195659
0.4,0.401349632248572,0.00134963224857182
0.41,0.410657648716182,0.000657648716181514
0.42,0.417622312868656,-0.00237768713134362
0.43,0.428879420099833,-0.00112057990016695
0.44,0.436337939463163,-0.0036620605368366
0.45,0.445840501982962,-0.00415949801703819
0.46,0.452602659218417,-0.00739734078158261
0.47,0.462835681897184,-0.00716431810281615
0.48,0.47232909132169,-0.00767090867831011
0.49,0.48289309994714,-0.00710690005285958
0.5,0.493619381544442,-0.00638061845555843
0.51,0.503364466713022,-0.00663553328697786
0.52,0.511282821102178,-0.00871717889782198
0.53,0.518770979368689,-0.0112290206313106
0.54,0.529030852604921,-0.0109691473950793
0.55,0.53977846424091,-0.0102215357590898
0.56,0.550850520217402,-0.00914947978259795
0.57,0.557341306690016,-0.0126586933099844
0.58,0.570757174465024,-0.00924282553497613
0.59,0.581605320294947,-0.00839467970505337
0.6,0.591764670207519,-0.00823532979248109
0.61,0.604732525015959,-0.00526747498404134
0.62,0.616631550228773,-0.0033684497712273
0.63,0.63027343630919,0.000273436309190189
0.64,0.640307352763311,0.000307352763310509
0.65,0.65066860799911,0.000668607999109727
0.66,0.664879051017742,0.00487905101774244
0.67,0.679266826045601,0.00926682604560114
0.68,0.689022274639704,0.0090222746397044
0.69,0.697701167975877,0.00770116797587672
0.7,0.711467965876469,0.0114679658764694
0.71,0.698240125564244,-0.0117598744357557
0.72,0.711682286966281,-0.00831771303371864
0.73,0.722080531205377,-0.00791946879462313
0.74,0.73945377397629,-0.000546226023709906
0.75,0.743056964737465,-0.00694303526253481
0.76,0.753265336525948,-0.00673466347405238
0.77,0.765634351788228,-0.00436564821177199
0.78,0.775270855188247,-0.00472914481175257
0.79,0.783601701318731,-0.00639829868126895
0.8,0.79885086320751,-0.00114913679248962
0.81,0.803752239434864,-0.00624776056513587
0.82,0.817155059962237,-0.00284494003776303
0.83,0.82497601926884,-0.00502398073115984
0.84,0.838463844636844,-0.00153615536315566
0.85,0.850985366015191,0.00098536601519128
0.86,0.85846358997764,-0.00153641002236049
0.87,0.869529455537372,-0.000470544462628064
0.88,0.879491712707732,-0.000508287292268594
0.89,0.888511933127969,-0.0014880668720314
0.9,0.894810777058005,-0.00518922294199498
0.91,0.90616717838289,-0.00383282161710952
0.92,0.908581376503917,-0.0114186234960827
0.93,0.924340595081936,-0.0056594049180636
0.94,0.931880643342541,-0.00811935665745911
0.95,0.940302294072698,-0.00969770592730224
0.96,0.957227677164649,-0.00277232283535067
0.97,0.966672999918293,-0.00332700008170694
0.98,0.971338749874965,-0.00866125012503494
0.99,0.985507892933741,-0.00449210706625935
1,0.993874117516609,-0.00612588248339052
1.01,0.996194132312299,-0.0138058676877011
1.02,1.0122068875013,-0.00779311249870029
1.03,1.01708776805817,-0.0129122319418282
1.04,1.02749816297818,-0.0125018370218177
1.05,1.03899968624481,-0.0110003137551915
1.06,1.06671410248456,0.00671410248456272
1.07,1.07542153445717,0.00542153445716953
1.08,1.08824933327461,0.00824933327461119
1.09,1.09878545910112,0.00878545910112427
1.1,1.10594033306815,0.00594033306814756
1.11,1.11389801065705,0.00389801065705297
1.12,1.12338748630894,0.00338748630893648
1.13,1.1284408915321,-0.00155910846790452
1.14,1.13979859847472,-0.000201401525281808
1.15,1.14703088987184,-0.00296911012816392
1.16,1.15429744675931,-0.00570255324068825
1.17,1.15969498250711,-0.010305017492894
1.18,1.173197269352,-0.00680273064800008
1.19,1.18278364843486,-0.007216351565142
1.2,1.19014838674769,-0.00985161325230832
1.21,1.19963833715149,-0.010361662848511
1.22,1.22440155151288,0.00440155151288124
1.23,1.23367398889257,0.00367398889257076
1.24,1.24532969445507,0.0053296944550747
1.25,1.24754953451683,-0.0024504654831663
1.26,1.25612103233005,-0.00387896766994933
1.27,1.26281726834243,-0.00718273165756544
1.28,1.2672535431442,-0.0127464568557984
1.29,1.27973896579644,-0.0102610342035603
1.3,1.28908602638878,-0.0109139736112172
1.31,1.29911320500286,-0.0108867949971434
1.32,1.3117473425918,-0.00825265740820247
1.33,1.31739429012854,-0.0126057098714616
1.34,1.32253908964702,-0.0174609103529753
1.35,1.33015988554919,-0.0198401144508085
1.36,1.33671333262066,-0.0232866673793433
1.37,1.36351976038405,-0.00648023961594602
1.38,1.37030087471021,-0.00969912528979289
1.39,1.37585680871895,-0.0141431912810461
1.4,1.38242995390812,-0.0175700460918806
1.41,1.39331313769243,-0.0166868623075711
1.42,1.39914373254812,-0.0208562674518826
1.43,1.42286717996716,-0.00713282003284399
1.44,1.43284360840006,-0.00715639159993908
1.45,1.44326203407071,-0.00673796592929143
1.46,1.45571301192105,-0.00428698807894512
1.47,1.46039982545479,-0.0096001745452079
1.48,1.46014774695871,-0.0198522530412883
1.49,1.47289456889973,-0.0171054311002723
1.5,1.48414676401053,-0.0158532359894672
